id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51305489,Epic Workspace ★ Great Coffee ★ Romantic Sunset,382311723,Jakob,,Atasehir,40.99284,29.085711,Entire home/apt,685,7,2,2021-09-08,0.41,1,84,2,
51305956,Etiler ve İTÜ’ye 5 Dakika Yemyeşil Bir Manzara,191775507,Hakan,,Sariyer,41.098977595753205,29.03387054549216,Private room,159,1,1,2021-12-22,1,2,90,1,
51308338,Şile Kumbaba Denize 100m uzaklıkta 3 katı villa,44334165,Ibrahim,,Sile,41.166794,29.587227,Entire home/apt,1643,1,3,2021-12-28,0.62,3,181,3,
51312170,"شقة جميلة وكبيرة باطلالة رائعه ومنطقة راقية جدا قريبة على جميع المحلات التجارية ومراكز التسوق والمواصلات كما يوجد هناك كاميرات مراقبه 24\24
وهناك حديقه وملاعب للأطفال وموقف سيارات مجاني
الشقة مجهزة بالكامل 
يوجد هناك انترنت فايبر سريع 
وهناك بلكونه",415560278,Haitham,,Esenyurt,41.02506,28.63287,Entire home/apt,441,14,0,,,1,365,0,
51312208,Hm,415568275,Zahra,,Kagithane,41.08178,29.00197,Private room,100,1,0,,,1,365,0,
51313015,Kadıköy merkezde tek kişilik banyolu özel oda,23037431,Yasin,,Kadikoy,40.9943,29.02564,Entire home/apt,401,1,3,2021-12-23,0.90,13,0,3,
51314328,NEF98 ( levent ve kağıthane bölgesine yakın),409307897,Harun,,Kagithane,41.07807,28.99362,Shared room,100,1,0,,,1,365,0,
51314598,B79 - Lovely 1-bed apartment in Bagcilar/Istanbul,109341584,Kayode,,Bagcilar,41.05706,28.81177,Entire home/apt,395,2,0,,,4,83,0,
51314764,"Room for rent in Kadıköy, near Söğütlüçeşme",54088159,Ferhan,,Kadikoy,40.98581,29.04083,Private room,150,1,1,2021-10-22,0.43,1,365,1,
51315436,Acıbademde günlük haftalık aylık oda,415594553,Merve,,Uskudar,41.00672,29.05503,Private room,150,1,0,,,1,0,0,
51315631,İstanbul Paşaköy'de doğa içinde tiny house,401568153,Cemalettin,,Sancaktepe,41.03764,29.27877,Entire home/apt,550,1,12,2021-12-10,2.88,2,178,12,
51315681,"!ONLY FEMALES! ROOM WITH 4 BEDS,  PRIVATE BATHROOM",179947223,Mustafa,,Bakirkoy,40.98184,28.87578,Private room,189,3,0,,,21,198,0,
51315683,Clean&Quiet Room in a Central and Decent Area,10544055,Burcu,,Beyoglu,41.03227,28.9873,Private room,280,3,6,2021-10-24,1.35,1,121,6,
51315846,3+1 düz giriş apartman daire,381777131,Özgür,,Uskudar,41.01202,29.08041,Entire home/apt,299,1,0,,,1,0,0,
51316050,3 BD +AC - Şişli/Mecidiyekoy /up to 12 person/4,415599123,Birol,,Sisli,41.07255,28.99829,Entire home/apt,1101,5,0,,,4,353,0,
51316186,"!ONLY FEMALES! ROOM WITH 4 BEDS, PRIVATE BATHROOM",179947223,Mustafa,,Bakirkoy,40.9805,28.8743,Private room,190,3,0,,,21,198,0,
51316429,"!ONLY FEMALES! ROOM WITH 4 BEDS, PRIVATE BATHROOM",179947223,Mustafa,,Bakirkoy,40.98041,28.87564,Private room,189,3,0,,,21,198,0,
51317070,!ONLY FEMALES! ROOM WITH 3 BEDS AND PRIVATE BATHRM,179947223,Mustafa,,Bakirkoy,40.98099,28.87593,Private room,189,3,0,,,21,198,0,
51317208,!ONLY FEMALES! ROOM WITH 3 BEDS AND PRIVATE BATHRM,179947223,Mustafa,,Bakirkoy,40.98207,28.87423,Private room,189,3,0,,,21,0,0,
51317359,!ONLY FEMALES! ROOM WITH 3 BEDS AND PRIVATE BATHRM,179947223,Mustafa,,Bakirkoy,40.98092,28.87525,Private room,189,3,0,,,21,198,0,
51317382,Ottoman Design Apartments 201,394858049,Chara,,Fatih,41.00459,28.9648,Entire home/apt,292,1,9,2021-11-07,1.79,5,317,9,
51317496,!ONLY FEMALES! ROOM WITH 3 BEDS AND PRIVATE BATHRM,179947223,Mustafa,,Bakirkoy,40.98054,28.87499,Private room,192,3,0,,,21,198,0,
51317837,Bahçesi olan güzel ve nezih bir yer.,403304992,Tarkan,,Maltepe,40.92662,29.12481,Shared room,90,1,0,,,2,344,0,
51318767,2 Bedroom Luxurious apartment middle of Taksim,394491581,Semiye Yelda,,Beyoglu,41.03573,28.99286,Entire home/apt,786,3,1,2021-09-30,0.33,1,360,1,
51320262,Historical Flat & Unique Terrace with Galata view.,163789278,Ali,,Beyoglu,41.02446,28.97438,Entire home/apt,960,2,3,2021-12-13,1.53,1,359,3,
51320709,ONE BEDROOM LALUNA SUITES,410335658,Ömer,,Fatih,41.00446,28.96713,Private room,536,1,0,,,6,357,0,
51322146,laluna suıtes wıth jakuzı,410335658,Ömer,,Fatih,41.00649,28.96698,Private room,593,1,0,,,6,357,0,
51322812,Houselife,134563881,Boraz,,Sariyer,41.18238,29.0412,Entire home/apt,5648,3,0,,,1,364,0,
51323110,Taksim Meydana Yakın 2 Kişilik Balkonlu Stüdyo,159404765,Murat,,Beyoglu,41.037292,28.981262,Entire home/apt,465,1,1,2021-08-07,0.21,4,362,1,
51324507,Beşiktaş bölgesinde güzel ve modern site içi konut,312248307,Bengü,,Besiktas,41.07654,29.02223,Private room,290,1,2,2021-09-05,0.43,1,364,2,
51325014,Sevimli ve Sıcak Bir Ev,111945061,Uğur,,Sisli,41.05722,28.994658,Private room,278,3,1,2021-09-10,0.27,2,57,1,
51325949,Mangal Deniz Boğaz Bahçe sizlerin,415679297,Belya,,Uskudar,41.05171,29.06063,Private room,237,25,0,,,1,365,0,
51326684,Bohemian 3 Bedroom & 2 Bathroom Palace,76368690,İlkan,,Beyoglu,41.025158,28.974937,Entire home/apt,1816,2,15,2021-12-19,3.08,10,300,15,
51326989,Petit havre de Paix.,80697008,Christopher Prince,,Esenyurt,41.039,28.6625,Entire home/apt,1399,2,0,,,1,365,0,
51327108,"Classy, quality furnished residence-7/24 security",96460850,Tevfik,,Beyoglu,41.03794,28.97144,Entire home/apt,725,3,0,,,96,39,0,
51327411,غرفة خاصة في موقع مميز,226144637,Yousef,,Bahcelievler,40.99646,28.84263,Private room,258,9,0,,,14,365,0,
51327530,"Classy, quality residence in Beyoglu",96460850,Tevfik,,Beyoglu,41.03788,28.97312,Entire home/apt,725,3,6,2021-11-14,1.29,96,73,6,
51327825,One bedroom with kitchen and bathroom wifi tv,415697509,Islam,,Esenyurt,41.04559,28.66676,Private room,155,1,0,,,1,365,0,
51327929,Ataşehir'de kiralık oda.,288773963,Bilal,,Atasehir,40.98213,29.14012,Private room,115,1,0,,,1,365,0,
51330286,Ortaköy’ün merkezinde Özel oda,412687209,İhsan,,Besiktas,41.04964,29.02485,Private room,143,1,3,2021-11-29,1.25,2,40,3,
51334717,Nişantaşında aydınlık ve geniş kiralık oda,415757335,Aleyna,,Sisli,41.05663,28.99299,Private room,263,2,3,2021-12-13,3,1,352,3,
51335641,Modest stay and work home - airport 15 min away,400996265,Mesut,,Arnavutkoy,41.18252,28.71593,Private room,159,1,8,2021-12-30,2.61,1,363,8,
51337157,High hopes cheap priced,415774399,Andaç,,Kucukcekmece,41.03812,28.7765,Private room,500,1,0,,,1,365,0,
51337304,Cozy loft with a view,232695524,Ogulcan,,Kagithane,41.07886,28.99755,Entire home/apt,3091,1,0,,,1,180,0,
51338875,Atalay house,318635564,Okan,,Uskudar,40.99895,29.0675,Private room,1800,1,0,,,1,365,0,
51338889,Luxury hotel room in Old City,4604908,Savas,,Fatih,41.00284,28.97943,Private room,1016,1,1,2021-09-16,0.28,14,360,1,
51339172,Single room with sea and nature view in Moda,2400293,Erdal,,Kadikoy,40.983475,29.029364,Private room,618,3,0,,,1,88,0,
51339223,Kadıköy 2+1 daire,187581429,Max,,Kadikoy,40.99111,29.02975,Entire home/apt,300,30,0,,,1,249,0,
51339731,KADIKOY/ CENTER / FLAT,34054000,Ahmet,,Kadikoy,40.99478,29.03878,Private room,171,6,0,,,1,323,0,
51339897,Luxury Flat in Center of Kadıköy With Great View,81502254,Oğuz,,Kadikoy,40.99506,29.05405,Entire home/apt,642,2,17,2021-12-25,3.57,2,243,17,
51340248,-Modern comfort in a historical building-,372674497,Mevsim Deniz,,Beyoglu,41.03762,28.97456,Entire home/apt,631,2,2,2021-12-08,2,1,81,2,
51340788,cozy flat at cihangir,415802169,Ceren,,Beyoglu,41.02989,28.98544,Private room,300,1,2,2021-08-21,0.43,1,363,2,
51342390,!!!ONLY FEMALES!!! SINGLE ROOM AT LADIES DORMITORY,179947223,Mustafa,,Bakirkoy,40.98236,28.87407,Private room,144,3,1,2021-08-12,0.21,21,198,1,
51343394,Bright Spacious Studio in Hip Neighborhood,74265504,Azize,,Beyoglu,41.02976,28.98785,Entire home/apt,625,3,1,2021-10-26,0.45,1,358,1,
51344434,"Sahile yakın, Mutfak olanağı sunan sıcak bir yuva",241222399,Harun,,Esenyurt,41.02153,28.6908,Entire home/apt,280,1,0,,,1,365,0,
51344710,17. Super Location 3+1 apartment,380302932,Ertuğrul,,Sisli,41.06295,28.98797,Entire home/apt,1236,7,0,,,14,343,0,
51345308,1. Super Location 3+1,380302932,Ertuğrul,,Sisli,41.06097,28.98641,Entire home/apt,2000,5,0,,,14,348,0,
51345415,2. Super Location 3+1 apartment,380302932,Ertuğrul,,Sisli,41.06078,28.98605,Entire home/apt,917,5,0,,,14,354,0,
51347701,Small apartment to share,415864411,Ashraf,,Bahcelievler,40.99837,28.83158,Shared room,143,1,1,2021-12-05,1,1,365,1,
51347795,Valente Superior Suite,14851339,Ahmet,,Besiktas,41.04616,29.00237,Private room,1539,1,0,,,8,0,0,
51348356,Valente Deluxe Suite,14851339,Ahmet,,Besiktas,41.04653,29.00348,Private room,1376,1,1,2021-10-07,0.35,8,0,1,
51348653,Valente Junior Suite,14851339,Ahmet,,Besiktas,41.04609,29.00204,Private room,1213,1,0,,,8,0,0,
51349283,Nisantasi Center  N1 1+1 luxury Design,415135498,Koray,,Sisli,41.05306,28.99053,Entire home/apt,1049,4,1,2021-10-28,0.47,7,362,1,
51350537,"2+1 lux furniture Aris Grand Tower, torium mall",308309377,Nader,,Esenyurt,41.01765,28.68174,Entire home/apt,773,10,0,,,23,365,0,
51351326,1+1 lux furnished kozapark close to akbatı mall,308309377,Nader,,Esenyurt,41.06196,28.66903,Entire home/apt,567,7,0,,,23,365,0,
51353710,Rahatınıza Bakın ..,414668247,Hasan Çağtay,,Bahcelievler,40.99691,28.84841,Private room,170,1,0,,,1,365,0,
51353788,Taksim’de İstiklale çok yakın teraslı dublex daire,15118573,Dogukan,,Beyoglu,41.03602,28.97808,Entire home/apt,546,2,5,2021-12-18,2.14,2,360,5,
51354762,Taksim & Galata Good Desing Home Near Istiklal Str,43756225,Fırat,,Beyoglu,41.02666,28.97927,Entire home/apt,1104,2,7,2021-11-01,1.79,8,361,7,
51354810,Charming Cozy 2bed/1bath Shoreline Bebek! #95,21636586,VNG Property,,Besiktas,41.07837,29.04172,Entire home/apt,877,3,2,2021-12-21,0.56,85,324,2,
51354822,"*BRAND NEW*
Modern Luxury 1 BR + 1 BA Serene APT",415933388,Abubaker,,Esenyurt,41.01759,28.68082,Entire home/apt,567,2,0,,,1,363,0,
51356038,Riya Apart on the 6th floor in Sultanahmet,415945611,Serdar,,Fatih,41.005978,28.968901,Entire home/apt,535,1,15,2021-12-05,3.33,2,318,15,
51358371,Luxury Room in 14 Floor Building in a shared Flat,25806958,Maks A.,,Sisli,41.09371,29.00439,Private room,233,3,0,,,1,364,0,
51359442,"Ulaşıma ve herşeye çok yakın, E5' e yürüme (3 dakika) Marmara Park'ın hemen arkası.",415976242,Eylem,,Bahcelievler,40.99461,28.83265,Private room,200,365,0,,,1,365,0,
51359504,Residence Kartal Marina Deniz Manzara,367191063,Alper,,Kartal,40.88487,29.20129,Entire home/apt,749,2,6,2021-12-25,1.43,1,47,6,
51359513,Cheap central room near TAKSIM .balcony not street,415977429,Mariem,,Sisli,41.07305,28.99396,Private room,97,1,1,2021-10-10,0.37,3,295,1,
51359906,Central Apartment in Galata & Karakoy Floor 3,103481072,Social,,Beyoglu,41.02455,28.9738,Entire home/apt,716,2,2,2021-09-19,0.41,24,174,2,
51360281,nature view a great place,177633237,Seref,,Sisli,41.06686,28.99722,Entire home/apt,1458,7,0,,,1,365,0,
51360668,Private Flat Near IST Airport,1754703,Andy,,Eyup,41.15771,28.91191,Entire home/apt,457,3,7,2021-10-31,1.51,3,59,7,
51360741,"Classy furnished 1 bedroom, 24/7 security, Avcılar",191312008,Deniz,,Avcilar,40.9925,28.71488,Entire home/apt,617,5,1,2021-10-09,0.36,5,86,1,
51360772,"Classy 1 bedroom residence, 24/7 security, Avcılar",191312008,Deniz,,Avcilar,40.99291,28.71295,Entire home/apt,617,5,1,2021-09-13,0.27,5,79,1,
51362687,Tiny Life 🌈,368742981,Barış,,Arnavutkoy,41.27142,28.68815,Entire home/apt,857,2,2,2021-12-13,1.46,3,361,2,
51364261,"Perfectly located, sparkling clean, nice apartment",339988157,Cemre,,Kadikoy,40.96468,29.08664,Private room,750,4,0,,,3,364,0,
51365649,ELYSIUM SOUL RESIDENCE CENTER OF ISTANBUL,415816938,Sharon,,Beyoglu,41.05164,28.95186,Entire home/apt,3606,1,0,,,1,365,0,
51366016,Ariento House - Jewel Spaces,368150046,Kai,,Fatih,41.02986,28.94959,Entire home/apt,1216,14,0,,,8,360,0,
51366319,çatı katı--attic room,416036412,Ayşegül,,Uskudar,41.0187,29.02155,Entire home/apt,250,3,0,,,1,363,0,
51378793,301 EBEVEYN BANYOLU 2+1 DAİRE GÜNEŞLİ BANKALAR  CD,30836011,Fatih M.,,Bagcilar,41.03269,28.81572,Entire home/apt,583,3,1,2021-11-10,0.60,22,359,1,
51379355,303 NO'LU 1+1 DAIRE GÜNEŞLİ  BANKALAR CAD.,30836011,Fatih M.,,Bagcilar,41.03355,28.81551,Entire home/apt,415,3,2,2021-10-10,0.53,22,359,2,
51380261,Ataşehirde Evinizin Konforunda,303703066,Mustafa,,Atasehir,40.97893,29.13714,Private room,570,1,0,,,2,364,0,
51380305,#6 Cosy family apartment near metro & Pierre Loti,97793137,Esra,,Gaziosmanpasa,41.062374,28.902859,Entire home/apt,420,10,2,2021-09-10,0.49,5,355,2,
51380345,Size ocak ve mutfak olanağını sunan güzel bir yer.,303703066,Mustafa,,Atasehir,40.97919,29.13568,Private room,454,1,0,,,2,365,0,
51380764,Tarabya merkezde Sahile 1 dk mesafede müstakil eşyalı daire,396045875,Melek Sevim,,Sariyer,41.13764,29.0532,Entire home/apt,650,1,0,,,2,305,0,
51381131,Kalamış's cosy flat,62880537,Beril Suzan,,Kadikoy,40.98587,29.03856,Entire home/apt,650,3,3,2021-10-05,0.64,1,346,3,
51381590,Double bed room in the heart of Istanbul,351300308,Ahmed,,Sisli,41.07271,28.99314,Private room,150,2,0,,,1,365,0,
51381909,Havuz olağanı sunan açık otoparklı güvenlikli site,416113117,Serhat,,Bagcilar,41.04028,28.81349,Private room,350,1,0,,,1,0,0,
51381967,"Rent a room at Bahçelievler- İstanbul
Kiralık Oda",207074901,Önder,,Bahcelievler,40.99769,28.83559,Private room,128,1,0,,,1,365,0,
51382407,Spacious and Bright Room in the center of Kadikoy,69161452,Zen,,Kadikoy,40.99395,29.02712,Private room,113,2,2,2021-12-05,1.87,2,362,2,
51383425,Triple apart room,392062512,Özhan,,Fatih,41.00276,28.97033,Entire home/apt,921,1,0,,,3,329,0,
51383617,private room near metrobus05526331632,296093258,Mohamed,,Esenyurt,41.00855,28.67615,Private room,150,7,1,2021-08-20,0.22,1,359,1,
51383810,Entire 1 bedroom apartment near Bosphorus,416129062,Dilan,,Besiktas,41.05487,29.02672,Entire home/apt,1199,2,8,2021-12-03,1.79,5,361,8,
51384245,"Site içi dairede, özel oda. Private room in a site",102382261,Mustafa Sinan,,Atasehir,40.999023,29.082378,Private room,145,1,3,2021-12-02,1.36,1,356,3,
51384920,Istanbul metropol residence very stylish,80520926,Cüneyt,,Atasehir,40.99515,29.12372,Entire home/apt,567,3,2,2021-09-30,0.52,8,0,2,
51385235,"Cozy Home with a Private Garden, great location!",134649761,Şayan,,Sisli,41.05042,28.99642,Entire home/apt,1751,3,1,2021-08-07,0.21,1,361,1,
51385518,The rooms where you can stay comfortably,122267573,Kerem,,Kucukcekmece,41.00598,28.79186,Private room,124,1,1,2021-11-05,0.53,1,363,1,
51385601,"Çatı Katı , Yüksek Tavanlı , ComfortHouse",233212157,Mehmet,,Bayrampasa,41.06163,28.8997,Private room,500,2,0,,,1,365,0,
51386294,Lovely 4 bedroom apartment in wonderful complex,73497202,Salma,,Bagcilar,41.06506,28.83974,Entire home/apt,1250,10,0,,,1,212,0,
51386302,Özel Bahçeli Loft Ev - Loft With Private Garden,221317252,Mert,,Bahcelievler,41.00267,28.81459,Entire home/apt,850,3,1,2021-08-20,0.23,1,0,1,
51386705,1+1 Cozy Apartment in Taksim City Center,6754227,Enise,,Beyoglu,41.04126,28.98073,Entire home/apt,596,3,6,2021-12-01,1.54,4,362,6,
51387278,Deluxe Apartment with Historical Peninsula view,13143367,Gurubish,,Beyoglu,41.03642,28.97157,Entire home/apt,1339,3,5,2021-12-09,1.36,9,359,5,
51388009,Taksim Square Center w/ Elevator AC,83212413,Cihan,,Beyoglu,41.035095,28.984739,Entire home/apt,789,3,14,2021-12-24,3.11,3,361,14,
51388022,Good Breakfeast and clean room and istiklal street 200 meters,88629121,Ilyas,,Beyoglu,41.03556,28.98114,Private room,150,1,11,2021-08-31,2.21,4,334,11,
51389157,Renovated Historical Flat-5 mins to GALATA TOWER,399217271,Eyup,,Beyoglu,41.02705,28.9763,Entire home/apt,1001,2,8,2021-12-18,1.89,6,358,8,
51389909,Beyoğlu'nda tarihi ve sanatsal bir daire,416185558,Şükran,,Beyoglu,41.03215,28.97971,Entire home/apt,1049,7,0,,,1,0,0,
51391505,MERKEZİ KONUMDA LÜX TEMİZLİK KONUSUNDA EXTRA ÖZEN,416200152,Eren,,Maltepe,40.92069,29.14937,Private room,267,3,0,,,1,365,0,
51393311,Güzel bir daire her yere yürüme mesafesi nde,351021607,Ramazan,,Sisli,41.0501,28.98637,Private room,300,1,0,,,1,365,0,
51393878,Orman manzaralı Harika bir minimalist ev,166749472,Anil,,Sisli,41.11138,28.98722,Entire home/apt,1700,7,0,,,1,364,0,
51395129,Designer apartment at the center of the city,53190709,Mercan,,Beyoglu,41.03461,28.98916,Entire home/apt,2332,5,1,2021-09-22,0.30,1,172,1,
